ros_time_s,exec_index,target_index,buffer_lead,latency_ms,compute_ms,path_length,ik_counts,base_dx,base_dy,base_dz,base_disp_m,success
1773655077.989589,247,249,2,2.759,2.649,4.876328,8;8,-0.084741,-0.000144,0.000000,0.084741,1
1773655078.375996,248,250,2,3.253,3.093,7.308426,8;8,-0.085315,-0.000145,0.000000,0.085315,1
1773655078.770258,249,251,2,3.350,3.248,4.875793,8;8,-0.085561,-0.000145,0.000000,0.085561,1
1773655079.157530,250,252,2,2.841,2.649,4.875413,8;8,-0.086136,-0.000146,0.000000,0.086136,1
1773655079.547548,251,253,2,2.860,2.755,4.874957,8;8,-0.086304,-0.000147,0.000000,0.086304,1
1773655079.935792,252,254,2,2.910,2.654,7.452943,8;8,-0.086633,-0.000147,0.000000,0.086633,1
1773655080.325387,253,255,2,2.631,2.528,4.913748,8;8,-0.087159,-0.000148,0.000000,0.087159,1
1773655080.330226,254,256,2,2.977,2.870,4.929632,8;8,-0.087159,-0.000148,0.000000,0.087159,1
1773655080.342070,255,257,2,3.435,3.304,7.437712,8;8,-0.087167,-0.000148,0.000000,0.087167,1
1773655080.617275,256,258,2,2.620,2.520,4.928844,8;8,-0.087414,-0.000149,0.000000,0.087414,1
1773655081.007752,257,259,2,3.046,2.934,9.127877,8;8,-0.087983,-0.000150,0.000000,0.087984,1
1773655081.401485,258,260,2,2.872,2.773,4.928251,8;8,-0.088183,-0.000150,0.000000,0.088183,1
1773655081.769824,259,261,2,3.013,2.859,4.938000,8;8,-0.088420,-0.000150,0.000000,0.088421,1
1773655082.196146,260,262,2,3.038,2.568,7.280055,8;8,-0.088944,-0.000151,0.000000,0.088944,1
1773655082.555615,261,263,2,2.920,2.829,4.932600,8;8,-0.089117,-0.000151,0.000000,0.089118,1
1773655082.979416,262,264,2,2.765,2.674,7.218307,8;8,-0.089819,-0.000153,0.000000,0.089820,1
1773655083.339550,263,265,2,2.705,2.595,4.929340,8;8,-0.090056,-0.000153,0.000000,0.090056,1
1773655083.721147,264,266,2,2.509,2.417,7.217572,8;8,-0.090287,-0.000153,0.000000,0.090287,1
1773655084.091246,265,267,2,2.565,2.471,4.925445,8;8,-0.090869,-0.000154,0.000000,0.090869,1
1773655084.547648,266,268,2,2.900,2.801,4.930777,8;8,-0.091049,-0.000155,0.000000,0.091049,1
1773655084.929879,267,269,2,2.981,2.858,4.927418,8;8,-0.091272,-0.000155,0.000000,0.091272,1
1773655085.297676,268,270,2,2.603,2.499,7.234817,8;8,-0.092022,-0.000156,0.000000,0.092022,1
1773655085.651489,269,271,2,2.838,2.717,4.927004,8;8,-0.092176,-0.000157,0.000000,0.092176,1
1773655086.074490,270,272,2,3.869,3.668,4.940093,8;8,-0.092820,-0.000158,0.000000,0.092820,1
1773655086.421409,271,273,2,2.740,2.638,4.927672,8;8,-0.092966,-0.000158,0.000000,0.092966,1
1773655086.839521,272,274,2,2.919,2.786,4.946572,8;8,-0.093633,-0.000159,0.000000,0.093633,1
1773655087.191662,273,275,2,2.945,2.854,7.406007,8;8,-0.093788,-0.000159,0.000000,0.093789,1
1773655087.603375,274,276,2,2.587,2.490,7.416023,8;8,-0.094360,-0.000160,0.000000,0.094360,1
1773655087.957504,275,277,2,2.688,2.585,4.929549,8;8,-0.094742,-0.000161,0.000000,0.094742,1
1773655088.363517,276,278,2,2.876,2.774,4.927827,8;8,-0.094985,-0.000161,0.000000,0.094985,1
1773655088.725022,277,279,2,2.555,2.460,4.887153,8;8,-0.095539,-0.000162,0.000000,0.095539,1
1773655088.729490,278,280,2,2.779,2.670,4.846675,8;8,-0.095539,-0.000162,0.000000,0.095539,1
1773655088.743276,279,281,2,2.795,2.692,4.874424,8;8,-0.095546,-0.000162,0.000000,0.095546,1
1773655088.980783,280,282,2,2.478,2.380,4.853134,8;8,-0.095683,-0.000163,0.000000,0.095684,1
